#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Tue Oct 13 10:59:46 EDT 2020.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20190412,-88.3,37.4,1
20190412,-85,37.5,3
20190412,-88.3,37.5,1
20190412,-84.9,37.5,6
20190412,-88.3,37.6,1
20190412,-84.8,37.6,3
20190412,-85.8,37.8,1
20190412,-87.9,37.9,1
20190412,-87.4,37.9,1
20190412,-86.6,37.9,3
20190412,-86,38.1,1
20190412,-87.7,38.1,1
20190412,-86.9,38.1,1
20190412,-86.4,38.1,3
20190412,-86.3,38.1,6
20190412,-85.9,38.1,1
20190412,-86.5,38.2,3
20190412,-86.3,38.2,6
20190412,-86.2,38.2,3
20190412,-86.1,38.2,3
20190412,-85.8,38.2,3
20190412,-85.7,38.2,4
20190412,-84.7,38.2,6
20190412,-86.7,38.3,1
20190412,-86.2,38.3,3
20190412,-86.1,38.3,12
20190412,-85.9,38.3,6
20190412,-85.8,38.3,3
20190412,-85.7,38.3,3
20190412,-85.6,38.3,1
20190412,-85.5,38.3,12
20190413,-99.4,33.6,1
20190413,-96.7,33.6,2
20190413,-96.3,33.6,2
20190413,-99.5,33.7,1
20190413,-96.4,33.7,2
20190413,-92.7,34.1,1
20190413,-93,34.2,1
20190413,-92.8,34.2,2
20190413,-92.7,34.2,1
20190413,-90.5,34.2,2
20190413,-90.4,34.2,2
20190413,-117.5,34.2,1
20190413,-93.1,34.3,5
20190413,-92.9,34.3,2
20190413,-90.5,34.3,4
20190413,-90.4,34.3,8
20190413,-117.8,34.3,3
20190413,-117.6,34.3,42
20190413,-93,34.4,2
20190413,-93.2,34.4,1
20190413,-90.7,34.4,2
20190413,-90.6,34.4,2
20190413,-90.5,34.4,2
20190413,-90.4,34.4,2
20190413,-90.3,34.4,4
20190413,-117.9,34.4,7
20190413,-117.8,34.4,52
20190413,-117.7,34.4,59
20190413,-117.6,34.4,15
20190413,-93.1,34.5,2
20190413,-93.2,34.6,1
20190413,-90.3,34.6,2
20190413,-95.1,34.7,2
20190413,-93.3,34.7,1
20190413,-81.4,34.8,2
20190413,-80.7,34.8,12
20190413,-80.6,34.8,4
20190413,-81.4,34.9,4
20190413,-80.2,34.9,2
20190413,-80.1,34.9,6
20190413,-89.1,35.1,2
20190413,-81.5,35.1,2
20190413,-81.6,35.2,3
20190413,-81.5,35.3,4
20190413,-81.3,35.3,1
20190413,-89.4,35.4,2
20190413,-89.5,35.5,4
20190413,-78.1,35.6,2
20190413,-81.9,35.7,1
20190413,-81.7,35.7,2
20190413,-74.5,40.5,2
20190413,-73.9,40.7,2
20190413,-74,40.8,2
20190413,-74.2,40.8,2
20190413,-74.1,40.8,2
20190413,-73.6,40.9,2
20190413,-123.8,47.4,1
20190413,-123.8,47.5,1
20190413,-123.7,47.5,1
20190413,-90.9,32.3,2
20190413,-100,32.4,1
20190413,-91,32.4,2
20190413,-99.9,32.4,1
20190413,-98.4,32.4,1
20190413,-97.4,32.4,6
20190413,-97.2,32.4,4
20190413,-97.1,32.4,2
20190413,-96.8,32.4,2
20190413,-96.7,32.4,12
20190413,-96.6,32.4,4
20190413,-96.5,32.4,2
20190413,-90.9,32.4,2
20190413,-90.8,32.4,2
20190413,-90.7,32.4,1
20190413,-100.3,32.4,1
20190413,-97.5,32.5,10
20190413,-97.4,32.5,2
20190413,-97.3,32.5,2
20190413,-96.7,32.5,2
20190413,-96.6,32.5,8
20190413,-96.5,32.5,10
20190413,-90.8,32.5,1
20190413,-90.7,32.5,2
20190413,-90.6,32.5,1
20190413,-90.5,32.5,1
20190413,-100.3,32.5,1
20190413,-97.7,32.6,2
20190413,-97.6,32.6,4
20190413,-97.5,32.6,2
20190413,-90.6,32.6,2
20190413,-90.4,32.6,1
20190413,-90.3,32.6,1
20190413,-90.2,32.6,1
20190413,-90.1,32.6,1
20190413,-97.6,32.7,2
20190413,-97.5,32.7,2
20190413,-96.6,32.7,4
20190413,-90.2,32.7,2
20190413,-90.1,32.7,1
20190413,-89.9,32.7,1
20190413,-96,32.8,2
20190413,-97.8,32.8,2
20190413,-96.3,32.8,6
20190413,-96.1,32.8,2
20190413,-90.1,32.8,1
20190413,-89.9,32.8,1
20190413,-89.8,32.8,2
20190413,-96,32.9,4
20190413,-97.8,32.9,2
20190413,-97.7,32.9,2
20190413,-90.3,32.9,1
20190413,-89.9,32.9,1
20190413,-89.8,32.9,1
20190413,-98.8,33.1,1
20190413,-97.7,33.1,2
20190413,-96.6,33.1,4
20190413,-96.5,33.1,2
20190413,-96.2,33.1,2
20190413,-96,33.2,2
20190413,-96.1,33.2,2
20190413,-96.2,33.3,2
20190413,-96.1,33.3,2
20190413,-99.3,33.5,2
20190413,-101.7,31.3,2
20190413,-101.6,31.3,1
20190413,-101.1,31.3,2
20190413,-100.4,31.3,2
20190413,-100.3,31.3,1
20190413,-100.2,31.3,1
20190413,-100,31.4,1
20190413,-94,31.4,1
20190413,-102,31.4,1
20190413,-99.9,31.4,1
20190413,-93.9,31.4,1
20190413,-93.2,31.4,1
20190413,-102.5,31.4,1
20190413,-102.3,31.4,1
20190413,-102.1,31.4,3
20190413,-101.1,31.4,1
20190413,-100.1,31.4,1
20190413,-97.9,31.5,1
20190413,-93.5,31.5,1
20190413,-92.3,31.5,1
20190413,-102.5,31.5,1
20190413,-102.4,31.5,1
20190413,-99.4,31.7,1
20190413,-99.3,31.7,1
20190413,-93.9,31.7,1
20190413,-93.7,31.7,2
20190413,-92.2,31.7,1
20190413,-90.7,31.7,1
20190413,-101.6,31.7,1
20190413,-97,31.8,1
20190413,-98.8,31.8,2
20190413,-98.7,31.8,1
20190413,-102.2,31.8,1
20190413,-102.1,31.8,1
20190413,-98.9,31.9,1
20190413,-98.8,31.9,1
20190413,-98.7,31.9,1
20190413,-92.8,31.9,1
20190413,-92.7,31.9,1
20190413,-92.6,31.9,1
20190413,-92.2,31.9,1
20190413,-93,32.1,2
20190413,-91,32.1,1
20190413,-96.7,32.1,2
20190413,-96.6,32.1,1
20190413,-93.2,32.1,4
20190413,-93.1,32.1,6
20190413,-92.8,32.1,1
20190413,-92.7,32.1,3
20190413,-98.6,32.2,1
20190413,-98.5,32.2,1
20190413,-96.5,32.2,1
20190413,-92.9,32.2,1
20190413,-100.6,32.2,2
20190413,-97,32.3,2
20190413,-91,32.3,1
20190413,-98.7,32.3,1
20190413,-98.5,32.3,1
20190413,-98.3,32.3,1
20190413,-97.1,32.3,2
20190413,-96.9,32.3,4
20190413,-96.8,32.3,8
20190413,-96.7,32.3,18
20190413,-96.6,32.3,2
20190413,-95.2,30.7,2
20190413,-95.1,30.7,4
20190413,-99.7,30.8,2
20190413,-96.9,30.8,1
20190413,-96.8,30.8,1
20190413,-96.5,30.8,1
20190413,-95.9,30.8,8
20190413,-95.8,30.8,4
20190413,-95.6,30.8,2
20190413,-95.5,30.8,4
20190413,-95.4,30.8,2
20190413,-95.3,30.8,8
20190413,-95.2,30.8,2
20190413,-100.5,30.8,1
20190413,-99.8,30.9,1
20190413,-99.6,30.9,1
20190413,-96.8,30.9,1
20190413,-96.7,30.9,4
20190413,-96.6,30.9,1
20190413,-96.4,30.9,1
20190413,-100.4,30.9,2
20190413,-100.3,30.9,1
20190413,-100.1,30.9,2
20190413,-102,31.1,3
20190413,-99.8,31.1,1
20190413,-98.2,31.1,1
20190413,-93.8,31.1,1
20190413,-102.4,31.1,1
20190413,-102.2,31.1,2
20190413,-102.1,31.1,1
20190413,-101.7,31.1,1
20190413,-101.5,31.1,2
20190413,-101.4,31.1,3
20190413,-101.3,31.1,2
20190413,-101.2,31.1,2
20190413,-93,31.2,1
20190413,-102,31.2,2
20190413,-94.1,31.2,1
20190413,-93.7,31.2,1
20190413,-93.6,31.2,3
20190413,-93.5,31.2,1
20190413,-92.9,31.2,1
20190413,-88.6,31.2,1
20190413,-102.8,31.2,1
20190413,-102.6,31.2,1
20190413,-102.5,31.2,3
20190413,-102.4,31.2,5
20190413,-102.3,31.2,3
20190413,-102.2,31.2,1
20190413,-102.1,31.2,1
20190413,-101.9,31.2,1
20190413,-101.8,31.2,1
20190413,-101.7,31.2,1
20190413,-101.6,31.2,1
20190413,-101.3,31.2,3
20190413,-101.2,31.2,4
20190413,-101.1,31.2,1
20190413,-93.4,31.3,2
20190413,-102.8,31.3,1
20190413,-102.7,31.3,2
20190413,-102.6,31.3,2
20190413,-102.4,31.3,3
20190413,-102.3,31.3,4
20190413,-102.2,31.3,4
20190413,-95.2,29.9,8
20190413,-94.7,29.9,2
20190413,-96,30.1,2
20190413,-96.1,30.1,2
20190413,-95.9,30.1,2
20190413,-95.8,30.1,6
20190413,-95.2,30.1,10
20190413,-95.1,30.1,2
20190413,-94.9,30.1,2
20190413,-101,30.2,1
20190413,-97.3,30.2,1
20190413,-96.7,30.2,1
20190413,-95.4,30.2,2
20190413,-95.3,30.2,4
20190413,-95.2,30.2,8
20190413,-95.1,30.2,2
20190413,-94.9,30.2,4
20190413,-94.8,30.2,2
20190413,-96,30.3,2
20190413,-95,30.3,4
20190413,-98.7,30.3,1
20190413,-97.3,30.3,1
20190413,-95.9,30.3,2
20190413,-95.8,30.3,4
20190413,-95.6,30.3,4
20190413,-95.5,30.3,4
20190413,-95.4,30.3,6
20190413,-95.3,30.3,6
20190413,-95.2,30.3,4
20190413,-95.1,30.3,4
20190413,-94.8,30.3,2
20190413,-94.7,30.3,2
20190413,-97.3,30.4,1
20190413,-95.8,30.4,2
20190413,-95.5,30.4,2
20190413,-95.4,30.4,6
20190413,-95.3,30.4,22
20190413,-95.2,30.4,2
20190413,-97,30.5,2
20190413,-97.2,30.5,1
20190413,-95.3,30.5,6
20190413,-95.2,30.5,8
20190413,-95.1,30.5,6
20190413,-94.9,30.5,2
20190413,-95,30.6,2
20190413,-93,30.6,1
20190413,-95.7,30.6,2
20190413,-95.5,30.6,2
20190413,-95.4,30.6,8
20190413,-95.3,30.6,4
20190413,-95.2,30.6,10
20190413,-95.1,30.6,4
20190413,-94.9,30.6,4
20190413,-94.1,30.6,1
20190413,-97,30.7,1
20190413,-95,30.7,2
20190413,-98.6,30.7,1
20190413,-96.9,30.7,1
20190413,-96.8,30.7,1
20190413,-96.6,30.7,1
20190413,-96.1,30.7,2
20190413,-95.6,30.7,2
20190413,-95.4,30.7,2
20190413,-95.3,30.7,2
20190413,-101.1,29,2
20190413,-96,30,4
20190413,-95.9,30,4
20190413,-95.8,30,2
20190413,-95.3,30,2
20190413,-95.2,30,4
20190413,-94.8,30,2
20190413,-94.7,30,2
20190413,-101.3,30,1
20190413,-94,31,1
20190413,-93,31,1
20190413,-99.9,31,1
20190413,-99.8,31,1
20190413,-99.7,31,2
20190413,-99.6,31,2
20190413,-98.3,31,1
20190413,-96.6,31,2
20190413,-96.5,31,2
20190413,-93.2,31,1
20190413,-93.1,31,1
20190413,-101.4,31,4
20190413,-101.3,31,1
20190413,-100.8,31,1
20190413,-93,32,2
20190413,-96.7,32,1
20190413,-93.3,32,1
20190413,-93.2,32,4
20190413,-93.1,32,3
20190413,-92.9,32,2
20190413,-92.8,32,1
20190413,-92.7,32,2
20190413,-97.5,33,2
20190413,-92.5,34,1
20190413,-81.1,35,2
20190413,-75.8,40,4
20190413,-81.7,28.6,2
20190413,-99.8,28.9,2
20190413,-101,29.1,1
20190413,-101.3,29.1,1
20190413,-95.8,29.2,2
20190413,-95.6,29.3,2
20190413,-101.3,29.3,1
20190413,-95,29.4,2
20190413,-99.3,29.4,1
20190413,-99.2,29.4,1
20190413,-99.1,29.4,2
20190413,-95,29.5,2
20190413,-95.9,29.5,2
20190413,-94.9,29.5,2
20190413,-95,29.6,2
20190413,-98.8,29.6,1
20190413,-98.7,29.6,1
20190413,-95.8,29.6,2
20190413,-94.9,29.6,2
20190413,-95.7,29.7,2
20190413,-95.6,29.7,2
20190413,-95.5,29.7,2
20190413,-96,29.8,2
20190413,-95.7,29.8,4
20190413,-95.3,29.8,2
20190413,-95.2,29.8,4
20190413,-95.1,29.8,4
20190413,-96.2,29.9,2
20190413,-95.3,29.9,2
20190414,-82.4,39.5,6
20190414,-77.3,39.5,3
20190414,-77.2,39.5,31
20190414,-77.1,39.5,41
20190414,-85,39.6,3
20190414,-77,39.6,37
20190414,-84.9,39.6,6
20190414,-84.8,39.6,3
20190414,-84.4,39.6,6
20190414,-84.3,39.6,3
20190414,-82.2,39.6,3
20190414,-77.3,39.6,3
20190414,-77.1,39.6,22
20190414,-76.9,39.6,10
20190414,-85,39.7,3
20190414,-78,38.4,3
20190414,-78.3,38.4,2
20190414,-78.1,38.4,6
20190414,-83.4,38.5,1
20190414,-78.2,38.5,9
20190414,-78.1,38.5,6
20190414,-78,38.6,9
20190414,-78.3,38.6,3
20190414,-78.2,38.6,12
20190414,-78.1,38.6,15
20190414,-78,38.7,15
20190414,-78.3,38.7,3
20190414,-78.2,38.7,3
20190414,-78.1,38.7,6
20190414,-77.9,38.7,9
20190414,-78,38.8,3
20190414,-78.3,38.8,3
20190414,-78.2,38.8,3
20190414,-77.9,38.8,3
20190414,-77.8,38.8,3
20190414,-77.9,38.9,3
20190414,-77.7,38.9,3
20190414,-78.2,39.1,3
20190414,-77.8,39.1,3
20190414,-77.7,39.1,9
20190414,-77.6,39.1,3
20190414,-86,39.2,3
20190414,-85.8,39.2,3
20190414,-85.7,39.2,3
20190414,-85.6,39.2,3
20190414,-77.6,39.2,24
20190414,-77.5,39.2,9
20190414,-77.4,39.2,4
20190414,-85.7,39.3,3
20190414,-85.6,39.3,3
20190414,-85.5,39.3,3
20190414,-85.4,39.3,3
20190414,-84.5,39.3,3
20190414,-83.3,39.3,3
20190414,-83.2,39.3,6
20190414,-82.9,39.3,12
20190414,-82.3,39.3,3
20190414,-82.2,39.3,3
20190414,-77.5,39.3,15
20190414,-77.4,39.3,18
20190414,-77.3,39.3,6
20190414,-85.5,39.4,6
20190414,-84.5,39.4,6
20190414,-84.3,39.4,3
20190414,-83.3,39.4,6
20190414,-83.2,39.4,12
20190414,-82.8,39.4,12
20190414,-77.4,39.4,6
20190414,-77.3,39.4,36
20190414,-77.2,39.4,15
20190414,-77,39.5,6
20190414,-90.1,39.5,3
20190414,-85.4,39.5,1
20190414,-85.1,39.5,3
20190414,-84.4,39.5,12
20190414,-84.3,39.5,3
20190414,-83.1,39.5,3
20190414,-82.8,39.5,3
20190414,-82.6,39.5,3
20190414,-86.7,35.4,6
20190414,-86.6,35.4,3
20190414,-89.6,35.5,3
20190414,-89.5,35.5,3
20190414,-87.4,35.5,12
20190414,-87.3,35.5,3
20190414,-87.2,35.5,3
20190414,-87.1,35.5,3
20190414,-86.7,35.5,3
20190414,-86.6,35.5,10
20190414,-81.9,35.5,1
20190414,-81.6,35.5,3
20190414,-87.4,35.6,3
20190414,-87.3,35.6,1
20190414,-87.2,35.6,3
20190414,-86.6,35.6,3
20190414,-83.5,35.6,1
20190414,-83.3,35.6,1
20190414,-82.1,35.6,1
20190414,-81.8,35.6,2
20190414,-81.7,35.6,7
20190414,-87.4,35.7,1
20190414,-86.5,35.7,3
20190414,-86.4,35.7,3
20190414,-83.5,35.7,2
20190414,-83.4,35.7,3
20190414,-83.3,35.7,3
20190414,-83.2,35.7,1
20190414,-82.3,35.7,1
20190414,-81.7,35.7,6
20190414,-81,35.8,21
20190414,-87.3,35.8,4
20190414,-87.2,35.8,1
20190414,-86.1,35.8,3
20190414,-82.3,35.8,1
20190414,-81.7,35.8,3
20190414,-81.6,35.8,6
20190414,-81.5,35.8,6
20190414,-81,35.9,6
20190414,-94.2,35.9,1
20190414,-87.6,35.9,3
20190414,-87.2,35.9,2
20190414,-81.5,35.9,3
20190414,-81.4,35.9,6
20190414,-80.9,35.9,12
20190414,-80.8,35.9,3
20190414,-81,36.1,3
20190414,-86.8,36.1,18
20190414,-86.7,36.1,2
20190414,-80.8,36.1,21
20190414,-80.7,36.1,6
20190414,-86.8,36.2,26
20190414,-86.6,36.4,2
20190414,-86.5,36.4,2
20190414,-86.4,36.4,1
20190414,-86.5,36.5,1
20190414,-86.3,36.5,1
20190414,-86.2,36.5,1
20190414,-83,36.9,1
20190414,-82.9,36.9,1
20190414,-83.8,37.4,1
20190414,-77.7,37.4,1
20190414,-77.5,37.6,1
20190414,-85,38.2,3
20190414,-87.7,33.4,2
20190414,-85.8,33.4,1
20190414,-84.8,33.4,3
20190414,-84.1,33.4,3
20190414,-89.1,33.5,1
20190414,-84.2,33.5,3
20190414,-84.9,33.6,3
20190414,-84.8,33.6,3
20190414,-88.4,33.7,1
20190414,-89,33.8,1
20190414,-88.4,33.8,1
20190414,-87.4,33.8,1
20190414,-83.7,33.8,3
20190414,-84,33.9,2
20190414,-87.4,33.9,1
20190414,-84.3,33.9,3
20190414,-88.3,34.1,1
20190414,-83.7,34.1,6
20190414,-83.5,34.1,6
20190414,-80.7,34.1,1
20190414,-89,34.2,1
20190414,-88.2,34.2,1
20190414,-80.6,34.2,1
20190414,-117.6,34.2,2
20190414,-89.7,34.3,3
20190414,-88.1,34.3,1
20190414,-84.3,34.3,3
20190414,-84.1,34.3,3
20190414,-80.5,34.3,1
20190414,-80.4,34.3,1
20190414,-117.8,34.3,1
20190414,-117.7,34.3,1
20190414,-117.6,34.3,17
20190414,-84.2,34.4,3
20190414,-84.1,34.4,9
20190414,-117.9,34.4,6
20190414,-117.8,34.4,42
20190414,-117.7,34.4,38
20190414,-117.6,34.4,9
20190414,-89.7,34.5,3
20190414,-80.5,34.5,1
20190414,-88,34.6,1
20190414,-90.5,34.6,3
20190414,-87.2,34.8,1
20190414,-87.2,34.9,1
20190414,-89.1,35.1,3
20190414,-87.1,35.1,1
20190414,-86.8,35.2,3
20190414,-86.7,35.2,3
20190414,-82.2,35.2,1
20190414,-82.1,35.2,1
20190414,-81.5,35.2,3
20190414,-117.7,35.2,1
20190414,-87,35.3,6
20190414,-87.1,35.3,6
20190414,-86.8,35.3,6
20190414,-86.7,35.3,9
20190414,-86.4,35.3,3
20190414,-82.2,35.3,1
20190414,-117.7,35.3,1
20190414,-87,35.4,3
20190414,-82,35.4,1
20190414,-87.3,35.4,3
20190414,-86.8,35.4,3
20190414,-90.6,31.7,1
20190414,-89.5,31.7,1
20190414,-90.6,31.8,1
20190414,-89.5,31.8,1
20190414,-83.8,31.8,1
20190414,-83.3,31.8,1
20190414,-90.3,31.9,1
20190414,-85.8,31.9,3
20190414,-81.8,32.1,1
20190414,-89,32.3,1
20190414,-85.6,32.3,1
20190414,-82.8,32.3,1
20190414,-81.6,32.3,1
20190414,-83.1,32.4,1
20190414,-89.5,32.5,1
20190414,-87.4,32.5,1
20190414,-84.8,32.5,1
20190414,-84.7,32.5,1
20190414,-89.6,32.6,1
20190414,-89.5,32.6,1
20190414,-89.4,32.6,2
20190414,-87.2,32.6,1
20190414,-84.7,32.6,1
20190414,-89.9,32.7,1
20190414,-89.6,32.7,1
20190414,-89.4,32.7,2
20190414,-87.6,32.7,2
20190414,-89.6,32.8,2
20190414,-89.3,32.8,1
20190414,-87.5,32.8,1
20190414,-87.1,32.8,1
20190414,-89.6,32.9,1
20190414,-89.2,32.9,1
20190414,-87.4,32.9,1
20190414,-84.4,32.9,8
20190414,-84.3,32.9,3
20190414,-88,33.1,1
20190414,-88.1,33.1,1
20190414,-84.9,33.1,3
20190414,-84.8,33.1,3
20190414,-84.5,33.1,3
20190414,-84.4,33.1,3
20190414,-84.3,33.1,3
20190414,-84.2,33.1,9
20190414,-85,33.2,6
20190414,-87.9,33.2,1
20190414,-84.9,33.2,3
20190414,-84.5,33.2,3
20190414,-84.4,33.2,3
20190414,-84.3,33.2,3
20190414,-84.2,33.2,3
20190414,-84.1,33.2,6
20190414,-84,33.3,6
20190414,-88.9,33.3,1
20190414,-87.8,33.3,1
20190414,-87.7,33.3,1
20190414,-86.3,33.3,1
20190414,-84.9,33.3,3
20190414,-84.5,33.3,6
20190414,-84.4,33.3,3
20190414,-84.3,33.3,3
20190414,-84.1,33.3,3
20190414,-82.8,33.3,1
20190414,-88.8,33.4,2
20190414,-80.8,40.8,6
20190414,-82.8,40.9,1
20190414,-82.7,40.9,1
20190414,-82.6,40.9,11
20190414,-82.5,40.9,6
20190414,-82.4,40.9,11
20190414,-82.3,40.9,3
20190414,-81.6,40.9,3
20190414,-81.5,40.9,4
20190414,-81.4,40.9,6
20190414,-81.3,40.9,3
20190414,-81.2,40.9,6
20190414,-81.1,40.9,3
20190414,-80.9,40.9,3
20190414,-80.8,40.9,3
20190414,-80.7,40.9,3
20190414,-80,41.1,3
20190414,-82.4,41.1,3
20190414,-82.3,41.1,6
20190414,-81.5,41.1,3
20190414,-81.4,41.1,3
20190414,-81.3,41.1,3
20190414,-81.2,41.1,3
20190414,-81.1,41.1,6
20190414,-81,41.2,9
20190414,-81.1,41.2,3
20190414,-81,41.3,9
20190414,-81.1,41.3,6
20190414,-80.3,41.3,3
20190414,-81,41.4,3
20190414,-81.1,41.4,3
20190414,-81.6,41.5,3
20190414,-86.8,41.6,3
20190414,-80.7,41.7,1
20190414,-81.9,41.8,3
20190414,-84.3,42.1,1
20190414,-84.1,42.1,1
20190414,-76.2,42.1,1
20190414,-76.1,42.1,3
20190414,-86.3,42.2,1
20190414,-84.4,42.2,1
20190414,-84.2,42.2,1
20190414,-84.1,42.2,1
20190414,-76.1,42.2,1
20190414,-86.3,42.3,1
20190414,-84.4,42.3,1
20190414,-84.3,42.3,2
20190414,-84.4,42.5,3
20190414,-84.6,43.3,1
20190414,-73.7,44.3,1
20190414,-123.8,47.3,1
20190414,-123.7,47.4,2
20190414,-90.1,30.7,6
20190414,-89.9,30.7,3
20190414,-90.4,31.1,1
20190414,-90.3,31.1,1
20190414,-91.9,31.2,1
20190414,-90.2,31.2,1
20190414,-89.9,31.4,2
20190414,-82.9,31.4,2
20190414,-82.8,31.5,2
20190414,-82.7,31.5,1
20190414,-82.5,31.6,1
20190414,-90.7,31.7,1
20190414,-81.5,40.4,3
20190414,-81.4,40.4,6
20190414,-81.2,40.4,3
20190414,-82,40.5,18
20190414,-83.9,40.5,3
20190414,-83.5,40.5,6
20190414,-83.4,40.5,12
20190414,-83.3,40.5,15
20190414,-83.2,40.5,6
20190414,-82.9,40.5,3
20190414,-82.3,40.5,6
20190414,-82.2,40.5,12
20190414,-82.1,40.5,6
20190414,-81.9,40.5,6
20190414,-81.8,40.5,3
20190414,-81.5,40.5,3
20190414,-81.4,40.5,3
20190414,-80.8,40.5,3
20190414,-83,40.6,3
20190414,-82,40.6,4
20190414,-83.9,40.6,3
20190414,-83.4,40.6,3
20190414,-83.2,40.6,9
20190414,-83.1,40.6,6
20190414,-82.7,40.6,3
20190414,-82.6,40.6,3
20190414,-82.5,40.6,3
20190414,-82.4,40.6,6
20190414,-82.3,40.6,12
20190414,-82.2,40.6,3
20190414,-82.1,40.6,5
20190414,-81.9,40.6,3
20190414,-81.7,40.6,3
20190414,-81.5,40.6,3
20190414,-81.4,40.6,3
20190414,-81.2,40.6,3
20190414,-80.8,40.6,6
20190414,-83,40.7,18
20190414,-82,40.7,4
20190414,-83.2,40.7,3
20190414,-83.1,40.7,6
20190414,-82.9,40.7,12
20190414,-82.7,40.7,3
20190414,-82.5,40.7,6
20190414,-82.4,40.7,3
20190414,-82.2,40.7,1
20190414,-82.1,40.7,3
20190414,-81.9,40.7,6
20190414,-81.8,40.7,1
20190414,-81.7,40.7,9
20190414,-81.3,40.7,4
20190414,-81.2,40.7,1
20190414,-80.8,40.7,3
20190414,-82.9,40.8,6
20190414,-82.8,40.8,9
20190414,-82.7,40.8,6
20190414,-82.5,40.8,3
20190414,-82.2,40.8,3
20190414,-81.8,40.8,4
20190414,-81.7,40.8,5
20190414,-81.6,40.8,3
20190414,-81.3,40.8,3
20190414,-81.1,40.8,2
20190414,-80.9,40.8,6
20190414,-90.7,29.6,3
20190414,-90.4,29.8,3
20190414,-90.3,30.2,3
20190414,-89.6,30.3,6
20190414,-89.8,30.4,3
20190414,-90.2,30.5,3
20190414,-90.1,30.5,6
20190414,-89.8,30.5,3
20190414,-90.1,30.6,3
20190414,-77,39.7,7
20190414,-84.1,39.7,3
20190414,-76.9,39.7,4
20190414,-85,39.8,3
20190414,-82.5,39.8,3
20190414,-84,39.9,3
20190414,-85.1,39.9,6
20190414,-84.6,39.9,3
20190414,-83.9,39.9,9
20190414,-82.2,39.9,6
20190414,-82.1,39.9,6
20190414,-84.5,40.1,2
20190414,-83.7,40.1,3
20190414,-82.8,40.1,3
20190414,-81.9,40.1,9
20190414,-81.3,40.1,3
20190414,-84.3,40.2,1
20190414,-84.2,40.2,1
20190414,-83.6,40.2,3
20190414,-83.5,40.2,4
20190414,-83.4,40.2,6
20190414,-82.8,40.2,9
20190414,-82.7,40.2,3
20190414,-81.9,40.2,3
20190414,-81.8,40.2,6
20190414,-81.7,40.2,9
20190414,-81.2,40.2,3
20190414,-84.7,40.3,3
20190414,-84.2,40.3,1
20190414,-84.1,40.3,2
20190414,-83.6,40.3,10
20190414,-83.5,40.3,6
20190414,-83.4,40.3,3
20190414,-83.3,40.3,3
20190414,-82.7,40.3,9
20190414,-82.6,40.3,9
20190414,-82.5,40.3,3
20190414,-82.4,40.3,3
20190414,-81.8,40.3,9
20190414,-81.3,40.3,3
20190414,-81.2,40.3,3
20190414,-84,40.4,3
20190414,-82,40.4,3
20190414,-83.6,40.4,6
20190414,-83.5,40.4,21
20190414,-83.4,40.4,9
20190414,-83.3,40.4,9
20190414,-83.1,40.4,3
20190414,-82.9,40.4,3
20190414,-82.8,40.4,3
20190414,-82.6,40.4,3
20190414,-82.5,40.4,6
20190414,-82.4,40.4,3
20190414,-82.3,40.4,9
20190414,-82.1,40.4,6
20190414,-83,28,3
20190414,-83.4,28,3
20190414,-83.1,28,3
20190414,-82.9,28,3
20190414,-90.5,31,1
20190414,-89,32,1
20190414,-90.3,32,1
20190414,-85.6,32,1
20190414,-84.6,33,12
20190414,-84.3,33,6
20190414,-84.2,33,3
20190414,-81.6,35,3
20190414,-81.4,36,3
20190414,-81.3,36,9
20190414,-81.1,36,3
20190414,-80.9,36,9
20190414,-80.8,36,6
20190414,-80.7,36,3
20190414,-82.9,37,1
20190414,-77.9,39,3
20190414,-77.8,39,6
20190414,-77.7,39,3
20190414,-82,40,6
20190414,-84.6,40,1
20190414,-83.9,40,3
20190414,-83.8,40,6
20190414,-81.9,40,3
20190414,-81.7,40,3
20190414,-82.8,41,3
20190414,-82.5,41,1
20190414,-82.4,41,18
20190414,-82.3,41,12
20190414,-81.4,41,7
20190414,-81.3,41,3
20190414,-81.2,41,6
20190414,-81.1,41,9
20190414,-80.7,41,3
20190414,-79.8,41,3
20190414,-81.7,42,3
20190414,-76.2,42,3
20190414,-76.1,42,4
20190414,-80.9,26.2,3
20190414,-80.4,26.5,6
20190414,-80.3,26.5,15
20190414,-80.4,26.6,3
20190414,-83.3,27.6,3
20190414,-83.1,27.8,6
20190414,-82.9,27.8,3
20190414,-83,27.9,6
20190414,-83.1,27.9,3
20190414,-82.9,27.9,3
20190414,-83.3,28.1,3
20190414,-82.9,28.1,3
20190414,-82.8,28.1,3
20190414,-83,28.2,3
20190414,-82.8,28.2,3
20190414,-83.1,28.3,3
20190414,-82.9,28.3,3
20190414,-82.8,28.4,3
20190414,-81.7,28.4,3
20190414,-83,28.5,3
20190414,-81.8,28.9,3
20190414,-90.4,29.4,3
20190414,-89.7,29.5,6
20190415,-76.1,38.8,3
20190415,-78,38.9,6
20190415,-76,38.9,6
20190415,-78.4,38.9,1
20190415,-78.1,38.9,3
20190415,-77.8,38.9,6
20190415,-77.7,38.9,6
20190415,-77.6,38.9,1
20190415,-76.9,38.9,6
20190415,-76.8,38.9,3
